Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Latitude,Longitude,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
Escritório Partilhado No Centro da Cidade,15001913,Escritório,103 ,17 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.549382,-8.422171,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda-se Armazém S. Vitor  - Aprox.200m2,14781695,Armazém,700 ,4 ,Braga (distrito),Braga,São Victor,Rua Nova de Santa Cruz - São Victor,41.55643081665,-8.400839805603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,185 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armazém  Arrendamento em Real, Dume e Semelhe,Braga",14777122,Armazém,2 250 ,3 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5581665,-8.444803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escritório - Centro,14752220,Escritório,220 ,5 ,Braga (distrito),Braga,São Vicente,,41.49028,-8.44113,,,,42 m²,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrendo Apartamento Tipo T3 Duplex rua do Raio,14726147,Escritório,1 350 ,6 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54445,-8.42637,,,,,,B,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,210 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja Para Arrendar,13082974,Loja,220 ,4 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.55065,-8.425066,,,55 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Arrendamento em Braga (Maximinos, Sé e Cividade),Braga",12120085,Loja,650 ,9 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.5429268,-8.437615,,,74 m²,,,,,,,,,,,,,Usado,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja com 118m2, possui casa de banho privativa.",10296988,Loja,650 ,6 ,Braga (distrito),Braga,São Victor,,41.54937,-8.41187,,,118 m²,,1997,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2 em Braga,15490323,Apartamento,550 ,6 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54751,-8.4271,T2,1,90 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arrenda-se moradia T2+1, Lamaçães",15488945,Moradia,450 ,6 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.53633,-8.39784,T2,1,80 m²,,,A+,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrendo Apartamento,15485687,Apartamento,650 ,5 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54751,-8.4271,T3,2,140 m²,,,D,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 mobiliado, elevador, varandas",15412569,Apartamento,700 ,6 ,Braga (distrito),Braga,São Vicente,,41.55636,-8.42396,T3,2,110 m²,,,C,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrendar apartamento T2,15388369,Apartamento,590 ,5 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.53633,-8.39784,T2,2,115 m²,,,C,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Braga.São Vicente,15379115,Apartamento,600 ,5 ,Braga (distrito),Braga,São Vicente,,41.55636,-8.42396,T3,2,110 m²,,,C,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Centro Histórico,15368515,Apartamento,750 ,8 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54751,-8.4271,T3,2,100 m²,,,,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrendo Apartamento T3,15258199,Apartamento,490 ,4 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54445,-8.42637,T3,2,125 m²,,,,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Isolada T5 Arrendamento em Merelim (São Pedro) e Frossos,Braga",15228246,Moradia,2 900 ,7 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,41.58088,-8.453648,T5,,400 m²,400 m²,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restaurante Equipado,14698755,Loja,2 500 ,7 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54445,-8.42637,,,350 m²,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja para arrendar na Rua de São Vitor,14539003,Loja,1 000 ,7 ,Braga (distrito),Braga,São Victor,,41.564188,-8.405681,,,140 m²,145 m²,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Loja,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albano Belino - Quarto Suite,15480802,Quarto,370 ,4 ,Braga (distrito),Braga,São Victor,,41.5554848,-8.409311,,,,,,,,True,,,,,,True,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,102 m²,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
LOJA/PRÉDIO- CENTRO HISTÓRICO,15334774,Loja,3 200 ,11 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,280 m²,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em Braga,15466622,Apartamento,650 ,5 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,T3,2,120 m²,,2000,C,,,,True,,True,,True,True,Renovado,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T2 ""Jardim de Quimera "" em Sequeira / Braga",15462758,Apartamento,650 ,6 ,Braga (distrito),Braga,Sequeira,Rua 10 de Junho,41.52982079341485,-8.461670087535852,T2,2,110 m²,110 m²,2009,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T0 com todas as despesas incluídas - Junho e Julho,15429265,Apartamento,500 ,13 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",Rua Andrade Corvo,41.550063052332135,-8.43153504849017,T0,1,38 m²,,,C,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja para comercio perto da UM,15376947,Loja,700 ,2 ,Braga (distrito),Braga,Sequeira,,41.52766,-8.47174,,,465 m²,,,Isento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 em S. Vítor para arrendamento,15215472,Apartamento,550 ,10 ,Braga (distrito),Braga,São Victor,,41.55527,-8.40472,T1,1,53 m²,,,C,,,True,,,,,,,Usado,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Escritório 54,00 m2",15201041,Escritório,220 ,4 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua de São Lázaro,41.5485455,-8.4213359,,,,54 m²,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja no centro histórico - para arrendar,15159569,Loja,2 350 ,31 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.551995272867,-8.4280486164246,,,75 m²,75 m²,,,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artur Bivar - Quarto Duplo,15150543,Quarto,320 ,3 ,Braga (distrito),Braga,São Victor,,41.550075216511,-8.4040230517306,,,,,,,,,True,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,122 m²,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
LOJA P COMÉRCIO. ARRENDAMENTO EM LOCALIZAÇÃO PRIVILEGIADO- CELEIRÓS. BRAGA.,15136006,Loja,880 ,6 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,41.509993388111,-8.4460022941152,,,153 m²,153 m²,2001,C,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vendo T0+1 Gualtar UMinho/Hospital,15087121,Apartamento,83 500 ,2 386 ,Braga (distrito),Braga,Gualtar,,41.564188,-8.405681,T1,1,35 m²,55 m²,2009,B,True,True,,,,,,,,Usado,True,,True,,,,True,,,,True,,,,,,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escritórios Avenida da Liberdade - Braga,14989385,Escritório,273 ,273 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,,,,Isento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armazém para arrendamento, perto do Complexo Desportivo d...",14968906,Armazém,600 ,2 ,Braga (distrito),Braga,São Victor,,41.555135557787,-8.4025196467743,,,,250 m²,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,250 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Arrendamento em Braga (São Vítor),Braga",14890655,Loja,600 ,4 ,Braga (distrito),Braga,São Victor,,41.55251,-8.414089,,,142 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda-se Escritório Centro Histórico/Braga,10709788,Escritório,295 ,10 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.5504268,-8.4245825,,,,,,Isento,,,,,,,,,,Usado,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja, para arrendamento, Braga - Braga",9744349,Loja,180 ,4 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,,,47 m²,47 m²,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda-se Apartamento T3  - Bosch,15504889,Apartamento,450 ,4 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.535376,-8.448388,T3,,120 m²,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TO mobilado centro Braga,15490647,Apartamento,450 ,23 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.552686403101,-8.42357078356,T0,1,20 m²,,2018,,,,,,,,,True,,Renovado,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escritório no centro histórico - Rua do Carvalhal,15085757,Escritório,450 ,7 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua do Carvalhal - São Vicente,41.553713698749,-8.4246483760476,,,,,2001,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escritório para alugar em Maximinos,15432726,Escritório,350 ,7 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,,,,48 m²,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armazem c/318m2 Gualtar; Braga,15211877,Armazém,600 ,2 ,Braga (distrito),Braga,Gualtar,,41.5649223,-8.388491,,,,,1975,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318 m²,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
ARRENDA-SE Loja para Restauração ou Serviços - Centro de Braga,14848899,Loja,1 050 ,13 ,Braga (distrito),Braga,São Victor,,41.55527,-8.40472,,,84 m²,,1997,B-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quarto (Room) em Braga - Centro de Nanotecnologia/Universidade,14329477,Quarto,185 ,12 ,Braga (distrito),Braga,São Victor,,41.564188,-8.405681,,,,,,,True,True,,,,,,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOJA - S. VICENTE,15499796,Loja,3 000 ,8 ,Braga (distrito),Braga,São Vicente,,41.49028,-8.44113,,,390 m²,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T4 RESTAURADO - S. LÁZARO,15493733,Apartamento,550 ,4 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,T4,,130 m²,130 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garagem individual zona centro da cidade,15493653,Garagem,90 ,5 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Avenida João XXI - São José de São Lázaro,41.54503,-8.399415,,,,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Box (1 carro),,,,,,,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1+1. Novo apartamento. Centro Histórico de Braga.,15487393,Apartamento,825 ,18 ,Braga (distrito),Braga,São Vicente,Rua de São Vicente - São Vicente,41.555137007509,-8.4222733560623,T2,2,45 m²,,20119,A,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excelente T1 Maximinos - BRAGA,15478800,Apartamento,550 ,12 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54751,-8.4271,T1,1,45 m²,,,,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMAZÉM - S. LÁZARO,15478756,Armazém,550 ,2 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Óptimo T2 Equipado junto à Makro (último andar),15478151,Apartamento,680 ,8 ,Braga (distrito),Braga,São Victor,,41.56519,-8.41066,T2,1,90 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESCRITÓRIO- SANTA BÁRBARA,15457333,Escritório,300 ,9 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOJA- S. VITOR,15440954,Loja,700 ,3 ,Braga (distrito),Braga,São Victor,,41.55527,-8.40472,,,250 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrendo T2 no centro histórico,15435956,Apartamento,700 ,5 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54445,-8.42637,T2,3,130 m²,,,,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 como novo,15434921,Apartamento,680 ,5 ,Braga (distrito),Braga,São Victor,,41.559750379469,-8.4064610279851,T3,2,140 m²,,2016,B,True,True,,True,,,True,True,,Usado,,,True,,,,True,,True,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 NOVO - Entrada imediata,15367171,Apartamento,750 ,5 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.55996,-8.44676,T3,2,160 m²,,,,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOJA P/ SERVIÇOS- QUINTA DA CAPELA,15342051,Loja,600 ,7 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,,,88 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESCRITÓRIO - AV. DA LIBERDADE,15337117,Escritório,750 ,6 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabuloso T4 junto ao Tribunal de Braga com Aquecimento Central,15325952,Apartamento,1 200 ,6 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T4,,190 m²,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio Rua do castelo - Braga,15300485,Prédio,3 200 ,11 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,280 m²,,,,,,,,,,,,True,Usado,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOJA  S. VITOR,15202918,Loja,1 100 ,6 ,Braga (distrito),Braga,São Victor,,41.55527,-8.40472,,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1 - S.VICENTE,15206115,Apartamento,450 ,6 ,Braga (distrito),Braga,São Vicente,,41.49028,-8.44113,T1,,70 m²,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
