Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Latitude,Longitude,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
Apartamento em empreendimento com rentabilidade de 5% garantida!,12789556,Apartamento,116 850 ,4 972 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua de São Lázaro,41.5487251,-8.421441,T0,,"23,50 m²","23,50 m²",2019,Isento,,True,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno c/610 m2 junto ao Santuário do Sameiro em Espinho!,14864377,Terreno,42 500 ,70 ,Braga (distrito),Braga,Sequeira,Largo da Praça Velha,41.546740881939684,-8.361011649714863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbanizável,True,,True,,Suave (entre 10º e 20º),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
"Moradia Banda NOVA T3, na Quinta da Capela, Centro da Cidade de Braga!",14826979,Moradia,290 000 ,1 208 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua Santo Adrião,41.54503,-8.399415,T3,3,240 m²,,,B,,,True,,,,True,True,True,Novo,,,,True,,,,,,,,,,,,,True,,,,,,True,,,,,,,True,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno c/1.401 m2 Junto ao Centro de Braga em S. Victor!,14802432,Terreno,199 800 ,143 ,Braga (distrito),Braga,São Victor,Rua José António Cruz - São Victor,41.544802,-8.405312,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbanizável,True,True,True,,Suave (entre 10º e 20º),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno c/709 m2 Junto ao Centro de Braga em S. Victor!,14802426,Terreno,99 900 ,141 ,Braga (distrito),Braga,São Victor,Rua José António Cruz - São Victor,41.544802,-8.405312,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbanizável,True,True,True,,Suave (entre 10º e 20º),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Individual Térrea NOVA em Esporões, Braga!",14800894,Moradia,395 000 ,1 330 ,Braga (distrito),Braga,Esporões,Rua Nossa Senhora da Caridade,41.507441,-8.42314,T3,4 ou mais,297 m²,,2017,B,,True,,,,,True,True,,Novo,,,,,,True,,,,,,,,,,,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote p/Moradia Individual em Sobreposta, Braga!",14800870,Terreno,39 900 ,80 ,Braga (distrito),Braga,Sobreposta,Rua de Silvares,41.55183894019967,-8.334612830200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote p/Moradia Gaveto em Parada de Tibães, Braga!",14800833,Terreno,42 000 ,117 ,Braga (distrito),Braga,"Merelim (São Paio), Panoias e Parada de Tibães",Rua da Casa Nova,41.557485872484165,-8.469448878540039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote de Terreno c/500 m2 em Sobreposta, Braga!",14800735,Terreno,29 900 ,60 ,Braga (distrito),Braga,Sobreposta,Rua Senhora das Candeias,41.552233,-8.335107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
"Apartamento T3 c/Terraço, Remodelado na Rua de Santa Margarida, Braga!",14800686,Apartamento,245 000 ,1 944 ,Braga (distrito),Braga,São Victor,Rua de Santa Margarida - São Vicente,41.55310525384425,-8.417080169311523,T3,3,126 m²,297 m²,,E,,True,,,,,True,,True,Renovado,,,,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote de Terreno P/Construção em Parada de Tibães, Braga!",15378102,Terreno,54 900 ,143 ,Braga (distrito),Braga,"Merelim (São Paio), Panoias e Parada de Tibães",Rua da Casa Nova,41.559244043284934,-8.458494736923223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia de Gaveto em Dume , Braga",15377596,Moradia,249 900 ,1 336 ,Braga (distrito),Braga,"Real, Dume e Semelhe",Largo de Sobremoure - Dume,41.570511927276335,-8.436319696084954,T4,3,187 m²,296 m²,2003,D,True,True,True,True,True,,True,True,,Usado,True,True,,,,,,,,,,,,,True,,True,True,True,,,,,,True,,,True,,,True,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Individual em Penso, Braga",15373936,Moradia,169 000 ,2 113 ,Braga (distrito),Braga,Escudeiros e Penso (Santo Estêvão e São Vicente),,41.48385926244165,-8.420307962942132,T3,1,80 m²,80 m²,1997,,,,,,,,,,,Usado,,True,,,,True,,,,,True,,,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2 c/ terraço em Gualtar,15373671,Apartamento,149 900 ,1 292 ,Braga (distrito),Braga,Gualtar,Praceta Amândio Ferreira Pinto - Gualtar,41.56856673139304,-8.38584395318841,T2,2,116 m²,142 m²,1998,C,,True,,True,,,,,True,Usado,,,,,,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2+1 em Braga,15367745,Apartamento,149 900 ,1 684 ,Braga (distrito),Braga,São Vicente,Rua de São Vicente - São Vicente,41.55575390869433,-8.421578663927447,T3,2,89 m²,98 m²,1984,D,,True,,True,,True,,True,True,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 junto ao colégio Dom Diogo de Sousa em Braga,15367645,Apartamento,139 500 ,2 583 ,Braga (distrito),Braga,São Victor,Rua de São Domingos - São Vicente,41.55751237937238,-8.41480691121505,T1,1,54 m²,56 m²,2009,B-,,True,,True,,,,,True,Usado,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 renovado, na Sé - Braga.",15386584,Apartamento,149 000 ,1 759 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.5521002,-8.4354214,T3,2,"84,72 m²","105,09 m²",1987,C,,,True,,True,,,True,,Renovado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Geminada T3+1 em Braga,15337986,Moradia,275 000 ,764 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,41.50616,-8.46504,T3,3,360 m²,,2020,A+,,,True,,,,,,,Em construção,,,,,não,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15381402,Apartamento,190 000 ,1 439 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T3,3,132 m²,"167,50 m²",2021,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T2 c/ garagem box, em fa...",15381368,Apartamento,175 000 ,1 591 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T2,2,110 m²,"128,60 m²",2021,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T2 c/ garagem box, em fa...",15381279,Apartamento,180 000 ,1 500 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T2,3,120 m²,"155,60 m²",2021,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T1 c/ garagem box, em fa...",15381232,Apartamento,110 000 ,1 833 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T1,1,60 m²,"93,50 m²",2021,A+,,,True,,,,,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 - Cividade - Braga,15023391,Apartamento,125 000 ,2 092 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.54555,-8.42733,T1,,"59,75 m²",,2020,,,,,,,,,,,,,,,,não,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno em Aveleda com 2050 m2,15378147,Terreno,99 000 ,48 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",Rua do Cornido,41.52592895561169,-8.461058663916619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 em Braga, na Urbanização Europa",15271422,Apartamento,149 000 ,1 007 ,Braga (distrito),Braga,Ferreiros e Gondizalves,Rua Doutor Manuel de Almeida Passos - Ferreiros,41.528839769024,-8.4451820180957,T3,2,148 m²,148 m²,2003,,,True,True,True,True,,,,,,,,,,não,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T4 no Centro de Braga,15342666,Apartamento,185 000 ,1 480 ,Braga (distrito),Braga,São Victor,,41.550005,-8.404045,T4,2,125 m²,149 m²,1997,Isento,,True,True,,,,,True,,Renovado,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T4 em Gualtar Braga,15319155,Moradia,199 500 ,1 056 ,Braga (distrito),Braga,Gualtar,,41.564188,-8.405681,T4,,189 m²,303 m²,2000,D,,True,True,,True,,,True,,Usado,,,,,,,,,,,,,,,,,True,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T2 + 1 , mobilado em Lomar/ Braga  junto á Bosch",15288871,Apartamento,94 000 ,1 133 ,Braga (distrito),Braga,Lomar e Arcos,Rua Magalhães Lima,41.5351274,-8.4322106,T2,1,83 m²,83 m²,1989,,,True,True,True,,,,,,,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Moradia em Gaveto T3, a 2 minutos do...",15280546,Moradia,310 000 ,1 088 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5593367,-8.443986,T3,3,285 m²,336 m²,2022,A,,,True,,,,True,True,,Em construção,True,,,True,não,,,,,True,,,True,,,True,True,True,True,,,,,True,,,,,,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Moradia em Banda T3, a 2 minutos do ...",15279981,Moradia,290 000 ,1 018 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5593367,-8.443986,T3,3,285 m²,336 m²,2020,A,,,True,,,,True,True,,Em construção,True,,,True,não,,,,,True,,,True,,,True,True,True,True,,,,,True,,,,,,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T3 com 3 Suites em Tebosa, Braga.",15240012,Moradia,295 000 ,1 967 ,Braga (distrito),Braga,Tebosa,,41.486725,-8.475834,T3,2,150 m²,300 m²,1999,A+,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,True,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia de Gaveto T3 em Este, S. Pedro",15239999,Moradia,327 800 ,1 842 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,41.562586,-8.369806,T3,1,178 m²,279 m²,2019,B,,True,True,,,,,True,,Novo,,,,,,True,,,,,,,,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Gaveto NOVA T3, na Quinta da Capela, Centro da Cidade de Braga!",15239986,Moradia,320 000 ,1 768 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.541060019127,-8.4131015707049,T3,2,181 m²,240 m²,,B,,True,True,,,,,True,,Novo,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T0 para investimento em Gualtar U. Minho, até 6% rentabili",15228362,Apartamento,72 570 ,4 838 ,Braga (distrito),Braga,Gualtar,,41.5649223,-8.388491,T0,1,15 m²,,2020,A,,True,,True,,,,,,,,,,,não,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 - Tenões - Braga,14999747,Apartamento,210 000 ,1 500 ,Braga (distrito),Braga,Gualtar,,41.57041,-8.38505,T3,,140 m²,,2019,A+,,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15127765,Apartamento,185 000 ,1 402 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T3,3,132 m²,"188,30 m²",2020,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15121980,Apartamento,197 500 ,1 496 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T3,3,132 m²,176 m²,2020,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15121241,Apartamento,180 000 ,1 364 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T3,3,132 m²,178 m²,2020,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15121112,Apartamento,165 000 ,1 250 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T3,3,132 m²,158 m²,2020,A+,,,True,,,,True,,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 NOVO no centro histórico de Braga,15093472,Apartamento,119 000 ,2 767 ,Braga (distrito),Braga,São Vicente,,41.5586433,-8.421953,T1,1,43 m²,55 m²,,B,,,,,,,,True,,Novo,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Individual T6 nas 7 Fontes, S.Vitor, Braga",15085464,Moradia,350 000 ,1 000 ,Braga (distrito),Braga,São Victor,,41.572462,-8.404793,T6,,350 m²,50 m²,1990,D,,True,True,,True,,,True,,Usado,,,,,,True,,,,,,,,,,,True,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia individual com piscina e elevador na Encosta do Bom Jesus, em Braga",15053343,Moradia,824 900 ,3 313 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.557158282792,-8.3811192159226,T4,,249 m²,411 m²,2011,A,,True,True,,,,,,,Usado,,,,,,True,True,,,,,,,,,,True,,,True,,,,,True,,,True,,,,,,,,,,,,True,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 Como Novo em Celeirós, Braga",15036778,Apartamento,199 000 ,1 382 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",,41.509999035848,-8.4522736296148,T3,2,144 m²,173 m²,2010,C,,True,True,,,,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T3 Gaveto como Nova, em Passos S. Julião - Braga",15004408,Moradia,210 000 ,1 479 ,Braga (distrito),Braga,Cabreiros e Passos (São Julião),,41.532903,-8.497213,T3,3,142 m²,229 m²,2015,A+,,,True,,True,,,True,,,,,,,,True,,,,,,,,,,,True,True,,,,,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T2, em fase de construçã...",14991703,Apartamento,150 000 ,1 596 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T2,1,94 m²,100 m²,2020,A+,,,True,,,,,,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, a 5 m...",13977136,Apartamento,250 000 ,1 603 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5616454,-8.4413075,T3,3,156 m²,"177,50 m²",2020,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T2 c/ garagem box, em fa...",14603047,Apartamento,162 500 ,1 548 ,Braga (distrito),Braga,Padim da Graça,,41.5622659,-8.4404231,T2,,105 m²,"115,50 m²",2020,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T6 Piscina , Ferreiros, Braga ,Gardenia Residence",14838926,Moradia,420 000 ,1 721 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.56211,-8.438464,T6,,244 m²,517 m²,1994,C,,True,True,,True,,,True,,Usado,,,,,,True,,,,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Banda NOVA T3, na Quinta da Capela, Centro da Cidade de Braga!",14827626,Moradia,290 000 ,1 602 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.541060019127,-8.4131015707049,T3,2,181 m²,240 m²,,B,,True,True,,,,,True,,Novo,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 de Cobertura, Recuado, em Fraião, Braga",14427364,Apartamento,285 000 ,2 850 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.54503,-8.399415,T3,1,100 m²,146 m²,2010,A,,True,True,,True,,,,,Usado,,,,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia individual T4+1 com piscina em Maxíminos, Braga",14427043,Moradia,350 000 ,1 167 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.551216463394,-8.4330222495735,T5,,300 m²,490 m²,1999,B-,,True,True,,True,,,True,,Usado,,,,,,True,,,,,,,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T4 de luxo, nova, com piscina, em Braga",14423800,Moradia,795 000 ,1 815 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,41.565028,-8.370445,T4,,438 m²,438 m²,2018,A+,,,True,,True,,,True,,Novo,,,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia individual T6, na encosta de Tenões, Braga",14422192,Moradia,749 000 ,1 362 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.556729724413,-8.3921381270744,T6,,550 m²,550 m²,1996,B,,True,True,,True,,,True,,Usado,,,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T3 Individual com piscina, em Merelim, Braga.",14422102,Moradia,284 900 ,1 295 ,Braga (distrito),Braga,"Merelim (São Paio), Panoias e Parada de Tibães",,41.587300289964,-8.4641778637315,T3,2,220 m²,330 m²,1998,C,,True,True,,True,,,True,,Renovado,,,,,,,,,,,,,,,,,True,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
