Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Latitude,Longitude,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
T3 Novo Maximinos - pronto habitar,11152654,Apartamento,205 000 ,1 536 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,T3,2,"133,50 m²","157,31 m²",,,,,True,,,,,,,Novo,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Quinta - T5,10965172,Quintas,285 000 ,136 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T5,,2 100 m²,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote para construção de moradia em banda em Gualtar,10943947,Terreno,49 000 ,266 ,Braga (distrito),Braga,Gualtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote para construção de moradia em banda em Gualtar,10943941,Terreno,49 000 ,179 ,Braga (distrito),Braga,Gualtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para construção em Nogueira - 938m2,10943884,Terreno,124 000 ,132 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T3 Braga,10618960,Moradia,195 000 ,1 026 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,,,T4,4 ou mais,190 m²,270 m²,,,,,True,,,,,,,Em construção,,,,,não,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradias T4 Bom Jesus Residence,10435060,Moradia,355 000 ,1 003 ,Braga (distrito),Braga,Nogueiró e Tenões,,,,T4,,354 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fantásticas moradias na encosta do Bom Jesus com vistas d...,10235488,Moradia,355 000 ,1 003 ,Braga (distrito),Braga,Nogueiró e Tenões,,,,T4,4 ou mais,354 m²,354 m²,2019,,,,True,,,,,,,Novo,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Isolada T4 Venda em Este (São Pedro e São Mamede),Braga",10219213,Moradia,219 000 ,548 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),Rua dos Amões - São Pedro ( Este),,,T0,,400 m²,"526,50 m²",,,,,,,,,,True,,Em construção,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia isolada, para venda, Braga - Braga",10147621,Moradia,950 000 ,3 381 ,Braga (distrito),Braga,São Victor,,,,T6,,281 m²,281 m²,,,,,True,,,,,True,True,Usado,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Venda em Gualtar,Braga",9653590,Loja,51 000 ,593 ,Braga (distrito),Braga,Gualtar,,,,,,86 m²,,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Banda - Palmeira,9474334,Moradia,255 000 ,944 ,Braga (distrito),Braga,Palmeira,,,,T3,,270 m²,,,Isento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Casa / Villa - T3,15423929,Moradia,350 000 ,1 882 ,Braga (distrito),Braga,Adaúfe,,,,T3,,186 m²,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Casa / Villa - T4,15423930,Moradia,350 000 ,1 882 ,Braga (distrito),Braga,Adaúfe,,,,T4,,186 m²,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Casa / Villa - T4,15423931,Moradia,375 000 ,2 016 ,Braga (distrito),Braga,Adaúfe,,,,T4,,186 m²,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Casa / Villa - T4,15423932,Moradia,425 000 ,1 897 ,Braga (distrito),Braga,Adaúfe,,,,T4,,224 m²,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Casa / Villa - T3,15423927,Moradia,300 000 ,2 000 ,Braga (distrito),Braga,Adaúfe,,,,T3,,150 m²,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Casa / Villa - T3,15423928,Moradia,325 000 ,1 747 ,Braga (distrito),Braga,Adaúfe,,,,T3,,186 m²,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradias em fase de construção com ótimos acabamentos, numa excelente",15339449,Moradia,275 000 ,935 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T3,,294 m²,,2018,A,,,True,True,True,,,,True,Em construção,,,,True,não,True,,,,,,,True,,,,,,,,,,True,True,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Remodelado - S. José de S. Lázaro,15332032,Apartamento,150 000 ,1 500 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,T3,,100 m²,,1987,C,,,True,,,,,,,,,,,True,não,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loteamento Dom João II,15321587,Moradia,235 000 ,1 022 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,230 m²,230 m²,2020,A,,,,,True,,,,,Novo,,,,True,sim,True,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja com aprox. 55 m2 - Maximinos,15309183,Loja,49 900 ,907 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,,,55 m²,,2020,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 - Real Braga,15260315,Apartamento,142 000 ,1 092 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,2,130 m²,,,,,,,True,,,True,True,True,Usado,True,,,True,,,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento,15255334,Apartamento,192 500 ,1 458 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,2,132 m²,,2020,A+,,,True,,True,,,True,,Em construção,,,,,não,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja com aprox. 102 m2 - Sé,15189145,Loja,69 900 ,685 ,Braga (distrito),Braga,São Vicente,,,,,,102 m²,,2007,C,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote terreno para construção de moradia individual com 1044m2- Navarra,15091513,Terreno,65 000 ,62 ,Braga (distrito),Braga,Santa Lucrécia de Algeriz e Navarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,Plano,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
Apartamento T3 com uma suite em Real,15064047,Apartamento,155 000 ,1 148 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,2,135 m²,,,,,,True,,,,,,,Usado,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia em Banda T3 Fraião,15012374,Moradia,290 000 ,1 107 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T3,,262 m²,,2003,Isento,,,True,,,,,,,Usado,,,,,não,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prédio T5 Venda em Braga (São José de São Lázaro e São João do Souto),",14968907,Prédio,1 800 000 ,2 000 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,,,900 m²,,,B-,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armazém  Venda em Braga (São Vítor),Braga",14968904,Armazém,185 000 ,433 ,Braga (distrito),Braga,São Victor,,,,,,,,,,,,,,,,,,,Para recuperar,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Individual T3 com aprox. 900 m2 de Terreno - Espinho,14848869,Moradia,195 000 ,1 668 ,Braga (distrito),Braga,Espinho,,,,T3,,"116,90 m²",,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno c/500 m2 para construção de Moradia Individual!,14802464,Terreno,39 900 ,80 ,Braga (distrito),Braga,Sobreposta,Rua de Silvares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
"Apartamento T3 Venda em Braga (São Vítor),Braga",14798173,Apartamento,247 900 ,1 771 ,Braga (distrito),Braga,São Victor,,,,T3,2,140 m²,"140,52 m²",2006,B-,,,True,True,True,,,True,,Usado,,True,,,não,True,True,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T3 Venda em Gualtar,Braga",14795667,Moradia,240 000 ,889 ,Braga (distrito),Braga,Gualtar,,,,T3,3,270 m²,,2018,,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T3 Venda em Braga (São Vítor),Braga",14690511,Moradia,150 000 ,1 500 ,Braga (distrito),Braga,São Victor,,,,T3,2,100 m²,,,D,,,,,,,,,,Usado,,,,,não,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T5 Venda em Nogueira, Fraião e Lamaçães,Braga",14667455,Moradia,295 000 ,1 014 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T5,,291 m²,,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T5 Venda em Lamas,Braga",14657302,Moradia,330 000 ,344 ,Braga (distrito),Braga,Lamas,,,,T5,,960 m²,,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vende-se Moradia T4 de Luxo (Gaveto) - S. Pedro Este...,13675816,Moradia,320 000 ,1 067 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),Rua das Cavadas,,,T4,,300 m²,360 m²,2010,,,,,,,,,,,Em construção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 mobilado em Braga,10915561,Apartamento,160 000 ,1 333 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T3,2,120 m²,120 m²,,,,,,,True,,True,,True,Usado,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote para construção de moradia em banda em Gualtar,15418165,Terreno,47 000 ,272 ,Braga (distrito),Braga,Gualtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Apartamento - T3,15415190,Apartamento,209 000 ,1 571 ,Braga (distrito),Braga,Nogueiró e Tenões,,,,T3,,133 m²,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Viva a alta da cidade com estilo. Elegante, contemporâneo. Você merece",15415092,Apartamento,207 500 ,1 383 ,Braga (distrito),Braga,Lomar e Arcos,,,,T3,3,150 m²,,,A,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Apartamento - T3,15411075,Apartamento,149 000 ,1 419 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,T3,,105 m²,,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braga/Gondizalves (Glicínias); Ótimo T3,15397061,Apartamento,134 900 ,1 038 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,,T3,2,130 m²,,,B,,True,True,True,True,,,True,True,Usado,,,,True,não,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxury Guest House c/6 Suites na Rua do Souto em Braga (Centro Históri,15402052,Trespasses,45 000 ,216 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,,,,,2016,Isento,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Fraião - Braga,15397432,Moradia,450 000 ,1 286 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T3,,350 m²,400 m²,2020,A,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enorme T4 de Luxo - Fraião - Braga,15397060,Apartamento,295 000 ,1 283 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T4,3,230 m²,,2020,A,,,True,True,True,,,True,True,Novo,,,True,True,não,True,True,,True,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno,15395409,Terreno,27 500 ,28 ,Braga (distrito),Braga,Morreira e Trandeiras,Travessa da Naia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Isolada T3 em Fraião,15390669,Moradia,450 000 ,1 324 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T3,,340 m²,,2020,A+,,,,,,,,,,Novo,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armazém  Multi-funcional em Braga,15389114,Armazém,250 000 ,903 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),Rua 8 de Dezembro - São Pedro ( Este),,,,,,277 m²,1998,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em Braga,15386038,Apartamento,112 000 ,1 000 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,,T3,,112 m²,,1989,D,,,,,,,,,,Renovado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento (T2) centro de Braga,15379558,Apartamento,145 000 ,1 218 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,T2,2,119 m²,,,B,,,,True,,,,True,True,Renovado,,,,True,não,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 remodelado COM RECHEIO,15376969,Apartamento,119 000 ,1 190 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,T3,2,100 m²,,,D,,,,,,,,,,Renovado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio preparado para Restaurante e Pastelaria novo e equipado,15376965,Loja,1 000 000 ,822 ,Braga (distrito),Braga,Gualtar,,,,,,1 217 m²,1 845 m²,,Isento,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento  T3 excelente investimento,15376952,Apartamento,76 000 ,1 013 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,2,75 m²,,1984,E,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T2 Venda em Braga (São Vítor),Braga",15372239,Apartamento,210 000 ,1 680 ,Braga (distrito),Braga,São Victor,,,,T2,1,125 m²,125 m²,,A,,,,True,,,,True,,Em construção,,,,True,não,True,,,,,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 Venda em Braga (São Vítor),Braga",15372236,Apartamento,260 000 ,2 167 ,Braga (distrito),Braga,São Victor,,,,T3,2,120 m²,"172,50 m²",,A,,,,True,,,,True,,Em construção,,,,True,não,True,True,,,,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T3 às portas da Cidade de Braga c/ Acabamentos de Luxo, Ferreiros",15253479,Apartamento,195 000 ,1 102 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,,,T3,,177 m²,,2020,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3-Mobilado-junto TABERNA BELGA-2,15359251,Apartamento,159 990 ,1 088 ,Braga (distrito),Braga,São Vicente,,,,T3,2,147 m²,,,C,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T4 de Luxo em Nogueira,15347175,Moradia,450 000 ,1 304 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T4,4 ou mais,345 m²,,2020,A,,,True,,,,,,,Em construção,,,,,não,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Casa / Villa,15340076,Moradia,75 000 ,260 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,T0,,288 m²,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"braga, frossos, real, industria, loteamento, mezanine, terrenos, armaz",15339485,Terreno,140 000 ,338 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote de Terreno  Venda em Este (São Pedro e São Mamede),Braga",15339472,Terreno,73 600 ,114 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
